model,scenario,region,variables,unit,2020,2025,2030,2035,2040,2045,2050
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LT,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Oil,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LU,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|Photovoltaic residential,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,LV,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Photovoltaic residential,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Oil,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Biogas chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NO,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SK,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Photovoltaic residential,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Gas cc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Photovoltaic commercial,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Waste-to-Energy,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biogas chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Run-of-river hydro,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Renewable|Biogas fuel cell,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IS,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
